# MIST version number  = 1.0
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit
# 0.2577  5.81867E-03    -0.40     0.00     0.40
# --------------------------------------------------------------------------------------
#     initial_mass   N_pts   N_EEP   N_col   phase        type
# 2.0000000000E+00    1710      10      19     YES    low-mass
# EEPs:        1     202     353     454     605     631     707     808    1409    1710
# --------------------------------------------------------------------------------------
# CCM89 extinction: Av =  0.010
# --------------------------------------------------------------------------------------
#                              1                               2                               3                               4                               5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19
                       star_age                        log_Teff                           log_g                           log_L                          Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
         1.1743684306282043E+009         3.5776908145008051E+000         6.9991166291114659E-001         3.3028990405038519E+000         5.7649784721434116E-003           -0.584695           -1.351054           -1.590744           -2.477293           -2.199116           -2.737979           -3.074814           -3.432930           -3.351841           -3.830380           -3.958679           -4.271086           -4.253590            5.000000
         1.1743687294291716E+009         3.5748500101155276E+000         6.6181104315803263E-001         3.3296358522477494E+000         5.7649784721434116E-003           -0.587191           -1.363033           -1.595455           -2.503854           -2.221710           -2.769346           -3.108713           -3.473194           -3.392160           -3.881598           -4.012969           -4.331361           -4.311743            5.000000
         1.1743689088211341E+009         3.5702938493144174E+000         6.0008664613656648E-001         3.3731343950936665E+000         5.7649784721434116E-003           -0.590190           -1.381231           -1.599559           -2.544968           -2.256846           -2.818212           -3.162602           -3.536928           -3.456655           -3.964010           -4.100776           -4.429508           -4.406078            5.000000
         1.1743693091620407E+009         3.5675205494200402E+000         5.6156137084130231E-001         3.4005599635630048E+000         5.7649812661111355E-003           -0.592698           -1.393265           -1.601603           -2.573049           -2.279347           -2.849174           -3.196540           -3.578058           -3.498043           -4.015968           -4.156148           -4.491424           -4.465687            5.000000
         1.1743695696979399E+009         3.5674890823187191E+000         5.6022371848752728E-001         3.4017692442858745E+000         5.7649812661111355E-003           -0.594760           -1.395552           -1.603884           -2.575573           -2.281818           -2.851766           -3.199175           -3.580778           -3.500766           -4.018801           -4.159019           -4.494370           -4.468624            5.000000
         1.1743702230614038E+009         3.5691219454514735E+000         5.8189118270544049E-001         3.3866308286599351E+000         5.7649812661111355E-003           -0.595728           -1.391028           -1.605504           -2.561588           -2.271152           -2.836142           -3.181804           -3.559042           -3.478921           -3.990794           -4.128988           -4.460464           -4.436100            5.000000
         1.1743706020741546E+009         3.5737232361795099E+000         6.4448062255397431E-001         3.3424454467579943E+000         5.7649812661111355E-003           -0.592885           -1.372713           -1.602199           -2.519110           -2.235605           -2.786810           -3.127410           -3.494345           -3.413390           -3.907226           -4.039902           -4.360798           -4.340276            5.000000
         1.1743709040153043E+009         3.5783833155772875E+000         7.0735091339292155E-001         3.2982148733337606E+000         5.7649812661111355E-003           -0.588106           -1.352349           -1.593858           -2.474977           -2.198061           -2.734763           -3.070821           -3.427461           -3.346336           -3.822381           -3.949975           -4.260993           -4.243991            5.000000
         1.1743711931541469E+009         3.5828248500535578E+000         7.6862152727843980E-001         3.2547100169211802E+000         5.7649812661111355E-003           -0.577772           -1.326526           -1.576991           -2.423936           -2.155183           -2.677325           -3.007669           -3.356515           -3.275156           -3.736463           -3.859886           -4.162506           -4.147975            5.000000
         1.1743718091263955E+009         3.5849064431772932E+000         7.9738364111424320E-001         3.2342737382560864E+000         5.7649812661111355E-003           -0.571988           -1.313332           -1.567383           -2.398257           -2.133460           -2.648511           -2.975984           -3.321954           -3.240499           -3.695592           -3.817242           -4.116201           -4.102577            5.000000
         1.1743721802411516E+009         3.5804810538557206E+000         7.3642303855823243E-001         3.2775323633426661E+000         5.7649812661111355E-003           -0.583225           -1.340191           -1.586159           -2.451203           -2.178056           -2.707964           -3.041437           -3.394077           -3.312835           -3.781649           -3.907201           -4.214143           -4.198403            5.000000
         1.1743732328662333E+009         3.5780568736589569E+000         7.0356478990015237E-001         3.3006925698869791E+000         5.7649812661111355E-003           -0.587121           -1.352396           -1.593087           -2.476749           -2.199242           -2.736971           -3.073399           -3.430726           -3.349618           -3.826833           -3.954756           -4.266427           -4.249200            5.000000
         1.1743740813422704E+009         3.5800334165856733E+000         7.3237447481482287E-001         3.2797865838592291E+000         5.7649812661111355E-003           -0.579370           -1.337637           -1.582459           -2.451035           -2.177068           -2.708394           -3.042444           -3.395874           -3.314651           -3.784959           -3.910934           -4.218724           -4.202693            5.000000
         1.1743755505382013E+009         3.5843594622756139E+000         7.9137350199781531E-001         3.2380902342477604E+000         5.7649812661111355E-003           -0.569997           -1.313112           -1.566099           -2.401253           -2.135407           -2.652297           -2.980594           -3.327217           -3.245782           -3.702465           -3.824570           -4.124473           -4.110597            5.000000
         1.1743793317613363E+009         3.5881623265003340E+000         8.4491344959878756E-001         3.1997593728506120E+000         5.7649812661111355E-003           -0.556099           -1.285394           -1.544214           -2.350329           -2.091529           -2.595392           -2.917906           -3.260245           -3.178648           -3.624733           -3.743785           -4.037286           -4.024765            5.000000
         1.1743837865658016E+009         3.5925316011685950E+000         9.0640404448353484E-001         3.1557429361346081E+000         5.7649812661111355E-003           -0.538132           -1.251310           -1.515829           -2.289304           -2.038316           -2.527210           -2.843405           -3.181215           -3.099457           -3.534482           -3.650295           -3.936859           -3.925453            5.000000
         1.1743882770330076E+009         3.5967200817568887E+000         9.6555857299194114E-001         3.1133399410554294E+000         5.7649812661111355E-003           -0.518302           -1.215913           -1.485075           -2.228450           -1.984660           -2.459393           -2.769794           -3.103468           -3.021572           -3.446567           -3.559408           -3.839540           -3.828926            5.000000
         1.1744087575187445E+009         3.5992379590766372E+000         1.0004231686357641E+000         3.0885399365201307E+000         5.7649812661111355E-003           -0.506860           -1.195235           -1.466888           -2.192970           -1.953413           -2.419961           -2.726943           -3.058069           -2.976099           -3.395075           -3.506136           -3.782419           -3.772247            5.000000
         1.1744456586829605E+009         3.5988680685095433E+000         9.9273080250391299E-001         3.0947395103767037E+000         5.7649812661111355E-003           -0.514481           -1.204493           -1.475980           -2.204523           -1.964360           -2.432124           -2.739634           -3.071153           -2.989201           -3.409069           -3.520396           -3.797254           -3.787061            5.000000
         1.1744734896044204E+009         3.5990072766081891E+000         9.9385060804137615E-001         3.0941654497617641E+000         5.7649812661111355E-003           -0.515660           -1.205253           -1.476927           -2.204525           -1.964597           -2.431931           -2.739258           -3.070637           -2.988683           -3.408216           -3.519446           -3.796093           -3.785939            5.000000
         1.1745120914461870E+009         3.5989712801245712E+000         9.9246772706319264E-001         3.0953873204099045E+000         5.7649812661111355E-003           -0.517814           -1.207639           -1.479340           -2.207175           -1.967190           -2.434654           -2.742039           -3.073459           -2.991508           -3.411129           -3.522386           -3.799091           -3.788947            5.000000
         1.1745868091379695E+009         3.5977435487731437E+000         9.7421596719098291E-001         3.1086929319309071E+000         5.7650525122880936E-003           -0.526213           -1.220687           -1.491288           -2.227490           -1.985451           -2.456897           -2.765972           -3.098647           -3.016737           -3.439300           -3.551428           -3.830014           -3.819679            5.000000
         1.1746465797941790E+009         3.5934847275319646E+000         9.1396833590173787E-001         3.1518772882460144E+000         5.7651046663522720E-003           -0.547045           -1.257364           -1.523473           -2.289867           -2.040568           -2.526288           -2.841220           -3.178103           -3.096329           -3.529053           -3.644192           -3.929299           -3.918195            5.000000
         1.1746858778047028E+009         3.5932347504634152E+000         9.1091600589407662E-001         3.1539098340398253E+000         5.7651293464004993E-003           -0.547044           -1.258237           -1.524021           -2.292242           -2.042508           -2.529074           -2.844348           -3.181477           -3.099710           -3.533036           -3.648353           -3.933844           -3.922682            5.000000
         1.1747292725323610E+009         3.5946570746366264E+000         9.3064691272383437E-001         3.1398477434603715E+000         5.7651293464004993E-003           -0.541204           -1.247146           -1.514558           -2.272491           -2.025209           -2.506945           -2.820247           -3.155976           -3.074163           -3.504073           -3.618379           -3.901683           -3.890803            5.000000
         1.1747794374143391E+009         3.5901918689661336E+000         8.6754698165835453E-001         3.1850607999389462E+000         5.7651489041745663E-003           -0.561163           -1.283688           -1.545787           -2.336450           -2.081361           -2.578394           -2.897939           -3.238161           -3.156503           -3.597347           -3.714875           -4.005128           -3.993279            5.000000
         1.1748180062383122E+009         3.5862267840791238E+000         8.1222553126094121E-001         3.2244982191672653E+000         5.7651819661259651E-003           -0.575320           -1.312323           -1.568808           -2.389425           -2.127126           -2.637724           -2.963207           -3.307666           -3.226163           -3.677518           -3.798096           -4.094817           -4.081755            5.000000
         1.1748785213141184E+009         3.5819763351943372E+000         7.5326539022728223E-001         3.2664063054311434E+000         5.7652066461741924E-003           -0.587632           -1.339817           -1.589095           -2.442451           -2.172101           -2.697160           -3.028658           -3.378815           -3.297506           -3.761476           -3.885656           -4.189822           -4.174942            5.000000
         1.1748986717902219E+009         3.5805971265003356E+000         7.3426999307211904E-001         3.2798576010507587E+000         5.7652201503515244E-003           -0.590820           -1.347835           -1.594436           -2.458414           -2.185502           -2.715108           -3.048449           -3.400883           -3.319644           -3.788083           -3.913528           -4.220258           -4.204649            5.000000
         1.1749279444252622E+009         3.5780901394828546E+000         6.9937663468067535E-001         3.3046688082441333E+000         5.7652448303997517E-003           -0.596822           -1.362550           -1.603833           -2.487000           -2.209587           -2.747309           -3.083736           -3.440968           -3.359870           -3.836976           -3.964868           -4.276480           -4.259356            5.000000
         1.1749605719304011E+009         3.5765347992829075E+000         6.7826043105523404E-001         3.3194517999185891E+000         5.7652723044157028E-003           -0.598711           -1.369705           -1.607266           -2.502412           -2.222463           -2.764891           -3.102994           -3.463662           -3.382658           -3.865520           -3.995035           -4.309833           -4.291626            5.000000
         1.1749736944235015E+009         3.5758168840079003E+000         6.6857177530168643E-001         3.3262504334148861E+000         5.7652750983834267E-003           -0.599421           -1.372820           -1.608550           -2.509243           -2.228273           -2.773003           -3.111531           -3.473897           -3.392938           -3.878561           -4.008854           -4.325168           -4.306423            5.000000
         1.1749943670536656E+009         3.5769084482440290E+000         6.8378011502544689E-001         3.3153589629710432E+000         5.7652862742543221E-003           -0.597027           -1.366707           -1.605138           -2.497427           -2.218023           -2.759333           -3.097087           -3.456903           -3.375874           -3.857325           -3.986442           -4.300462           -4.282518            5.000000
         1.1749966603184512E+009         3.5813287220901167E+000         7.4395695653225014E-001         3.2728580253221353E+000         5.7652862742543221E-003           -0.589412           -1.343918           -1.592001           -2.450371           -2.178775           -2.705985           -3.038355           -3.389559           -3.308283           -3.774328           -3.899095           -4.204457           -4.189250            5.000000
         1.1749967991192071E+009         3.5854459604788445E+000         8.0064369305988314E-001         3.2326400543694738E+000         5.7652862742543221E-003           -0.578690           -1.318598           -1.573931           -2.400488           -2.136744           -2.650028           -2.976701           -3.322053           -3.240585           -3.694142           -3.815352           -4.113397           -4.100058            5.000000
         1.1749968699623494E+009         3.5898995392731035E+000         8.6292273742936532E-001         3.1881752709166862E+000         5.7652862742543221E-003           -0.562672           -1.286336           -1.548097           -2.340930           -2.085323           -2.583363           -2.903335           -3.243867           -3.162221           -3.603809           -3.721555           -4.012274           -4.000358            5.000000
         1.1749969449728818E+009         3.5916500971389427E+000         8.8727480572158601E-001         3.1708253921213734E+000         5.7652862742543221E-003           -0.556044           -1.273270           -1.537274           -2.317084           -2.064593           -2.556625           -2.874115           -3.212836           -3.131127           -3.568326           -3.684786           -3.972744           -3.961262            5.000000
         1.1749970037491651E+009         3.5907865667072119E+000         8.7505294954641355E-001         3.1795930943427635E+000         5.7652918621897697E-003           -0.559836           -1.280266           -1.543200           -2.329409           -2.075387           -2.570411           -2.889098           -3.228703           -3.147026           -3.586373           -3.703464           -3.992778           -3.981093            5.000000
         1.1749970550534940E+009         3.5891858691657408E+000         8.5324901346215598E-001         3.1949942126728832E+000         5.7652946561574936E-003           -0.564691           -1.290941           -1.551721           -2.349914           -2.093022           -2.593493           -2.914496           -3.255792           -3.174172           -3.617592           -3.735872           -4.027732           -4.015616            5.000000
         1.1749970909058700E+009         3.5852906018070447E+000         7.9906980175396414E-001         3.2335923306493761E+000         5.7652974501252174E-003           -0.577838           -1.318235           -1.573264           -2.401035           -2.136995           -2.650799           -2.977705           -3.323236           -3.241773           -3.695771           -3.817108           -4.115417           -4.102007            5.000000
         1.1749971241008573E+009         3.5807779242464766E+000         7.3639282196915534E-001         3.2782185603438734E+000         5.7653025723993778E-003           -0.590647           -1.347075           -1.594076           -2.456656           -2.184070           -2.713091           -3.046196           -3.398320           -3.317072           -3.784915           -3.910192           -4.216582           -4.201079            5.000000
         1.1749971593656375E+009         3.5756143717618833E+000         6.6566546720469755E-001         3.3282916464362859E+000         5.7653053663671017E-003           -0.599880           -1.373977           -1.609198           -2.511432           -2.230194           -2.775573           -3.114216           -3.477072           -3.396127           -3.882541           -4.013058           -4.329803           -4.310906            5.000000
         1.1749971888513634E+009         3.5710041460287627E+000         6.0315245836280740E-001         3.3723636698437502E+000         5.7653053663671017E-003           -0.603491           -1.392965           -1.614497           -2.553275           -2.266263           -2.825784           -3.169481           -3.542107           -3.461712           -3.966279           -4.102183           -4.429274           -4.406556            5.000000
         1.1749972164558058E+009         3.5665845411632109E+000         5.4381459684693967E-001         3.4140229895973255E+000         5.7653081603348255E-003           -0.602709           -1.407121           -1.612443           -2.592702           -2.297141           -2.869961           -3.218386           -3.602727           -3.522552           -4.043910           -4.185260           -4.522785           -4.496348            5.000000
         1.1749972481927009E+009         3.5616128861585157E+000         4.7743561227013087E-001         3.4605151211116416E+000         5.7653081603348255E-003           -0.595317           -1.417363           -1.601083           -2.632944           -2.326840           -2.915232           -3.269050           -3.669713           -3.590215           -4.128777           -4.276678           -4.626628           -4.595730            5.000000
         1.1749972781001678E+009         3.5572050391548982E+000         4.1902502740090541E-001         3.5012939705058876E+000         5.7653109543025494E-003           -0.581372           -1.419720           -1.581828           -2.661417           -2.346281           -2.949171           -3.307653           -3.723413           -3.644901           -4.201380           -4.355612           -4.717347           -4.681898            5.000000
         1.1749973165784118E+009         3.5522271574216338E+000         3.5327689859377315E-001         3.5471298888007050E+000         5.7653109543025494E-003           -0.561229           -1.416729           -1.552724           -2.684730           -2.360236           -2.979440           -3.342476           -3.775399           -3.697476           -4.280350           -4.442415           -4.818375           -4.776441            5.000000
         1.1749973568560567E+009         3.5480385372575247E+000         2.9845830407952412E-001         3.5851928519804490E+000         5.7653109543025494E-003           -0.539675           -1.407931           -1.520708           -2.693941           -2.362468           -2.995149           -3.361111           -3.808530           -3.730841           -4.342944           -4.512329           -4.901262           -4.852286            5.000000
         1.1749974403446865E+009         3.5425529124407511E+000         2.2718609447985361E-001         3.6345187303147677E+000         5.7653109543025494E-003           -0.504483           -1.386649           -1.467284           -2.688020           -2.349119           -2.998655           -3.366648           -3.833210           -3.755341           -4.419067           -4.599484           -5.007154           -4.945982            5.000000
         1.1749977102635202E+009         3.5418152536168739E+000         2.1808976160893545E-001         3.6406437503077367E+000         5.7653081603348255E-003           -0.497726           -1.381731           -1.457674           -2.684389           -2.344570           -2.996201           -3.364258           -3.833628           -3.755703           -4.427593           -4.609637           -5.020039           -4.956905            5.000000
         1.1749979985752535E+009         3.5442865615098698E+000         2.5041144886110628E-001         3.6181923884509670E+000         5.7653081603348255E-003           -0.515037           -1.392830           -1.483815           -2.690372           -2.353630           -2.997951           -3.365550           -3.825936           -3.748182           -4.393795           -4.570539           -4.972015           -4.915100            5.000000
         1.1749981627731774E+009         3.5492064975235582E+000         3.1476906755965411E-001         3.5735086204707125E+000         5.7653081603348255E-003           -0.543702           -1.408394           -1.527603           -2.689735           -2.360108           -2.989005           -3.354229           -3.797627           -3.719901           -4.323087           -4.490508           -4.875569           -4.828700            5.000000
         1.1749982763508534E+009         3.5537113911782967E+000         3.7387426114003935E-001         3.5324203491402137E+000         5.7653081603348255E-003           -0.565416           -1.415806           -1.559620           -2.676311           -2.354510           -2.968813           -3.330573           -3.758377           -3.680305           -4.254512           -4.414155           -4.785757           -4.745915            5.000000
         1.1749983686167417E+009         3.5580578000838150E+000         4.3135918475941093E-001         3.4923196326946453E+000         5.7653081603348255E-003           -0.581943           -1.417018           -1.583294           -2.653735           -2.340281           -2.940312           -3.297909           -3.710763           -3.632124           -4.184763           -4.337733           -4.697135           -4.662612            5.000000
         1.1749984752597818E+009         3.5628993925435140E+000         4.9534605530998366E-001         3.4476980696723034E+000         5.7653053663671017E-003           -0.596790           -1.413827           -1.603443           -2.621356           -2.318047           -2.902176           -3.254548           -3.650792           -3.571093           -4.104977           -4.251115           -4.597742           -4.568006            5.000000
         1.1749986204183810E+009         3.5676472380328001E+000         5.5858708851611227E-001         3.4034475031932789E+000         5.7653053663671017E-003           -0.601886           -1.402626           -1.612034           -2.581937           -2.288552           -2.858120           -3.205399           -3.586478           -3.506551           -4.023959           -4.163976           -4.498948           -4.473409            5.000000
         1.1749989299143455E+009         3.5674373281889151E+000         5.5527617324455381E-001         3.4059173791784998E+000         5.7653053663671017E-003           -0.602929           -1.404443           -1.613106           -2.585011           -2.291203           -2.861423           -3.208932           -3.590645           -3.510673           -4.028860           -4.169138           -4.504611           -4.478904            5.000000
         1.1749991154265394E+009         3.5630260147280826E+000         4.9610790266368010E-001         3.4474392013965103E+000         5.7653053663671017E-003           -0.599108           -1.415818           -1.606125           -2.622635           -2.319610           -2.903368           -3.255613           -3.651417           -3.571700           -4.105137           -4.251103           -4.597407           -4.567806            5.000000
         1.1749995494627492E+009         3.5594783899319919E+000         4.4954065478756272E-001         3.4798104471648434E+000         5.7653053663671017E-003           -0.587953           -1.417915           -1.591314           -2.646407           -2.335789           -2.931179           -3.287302           -3.695324           -3.616306           -4.163029           -4.313937           -4.669511           -4.636508            5.000000
         1.1749998569638247E+009         3.5601521249803341E+000         4.5903136173619175E-001         3.4730111402246493E+000         5.7653053663671017E-003           -0.588806           -1.416168           -1.592781           -2.640612           -2.331352           -2.924498           -3.279891           -3.685644           -3.606409           -4.150487           -4.300436           -4.654218           -4.621883            5.000000
         1.1750003992648306E+009         3.5627701662353477E+000         4.9438081137881074E-001         3.4481282262507196E+000         5.7653053663671017E-003           -0.594776           -1.412178           -1.601108           -2.620448           -2.316851           -2.901368           -3.253871           -3.650565           -3.570884           -4.105226           -4.251540           -4.598498           -4.568627            5.000000
         1.1750011857991955E+009         3.5680828009139232E+000         5.6520624092986782E-001         3.3985488074594850E+000         5.7653053663671017E-003           -0.600216           -1.399380           -1.610348           -2.576107           -2.283600           -2.851822           -3.198625           -3.578539           -3.498566           -4.014350           -4.153826           -4.487760           -4.462574            5.000000
         1.1750025909742775E+009         3.5726910467976669E+000         6.2797546134009763E-001         3.3542075048830924E+000         5.7653053663671017E-003           -0.597868           -1.381440           -1.608135           -2.533060           -2.248270           -2.802752           -3.144486           -3.513440           -3.432823           -3.930703           -4.064596           -4.387825           -4.366478            5.000000
         1.1750042460460877E+009         3.5768127691156941E+000         6.8378497982191533E-001         3.3148806434208780E+000         5.7653053663671017E-003           -0.593950           -1.363793           -1.601841           -2.494938           -2.215399           -2.756932           -3.094781           -3.454822           -3.373796           -3.855603           -3.984821           -4.299037           -4.281001            5.000000
         1.1750067519365497E+009         3.5811438037722718E+000         7.4309119438668114E-001         3.2728944573427032E+000         5.7653053663671017E-003           -0.585777           -1.340727           -1.588274           -2.448134           -2.176195           -2.703978           -3.036586           -3.388098           -3.306827           -3.773466           -3.898403           -4.204104           -4.188771            5.000000
         1.1750130997872052E+009         3.5860090435612957E+000         8.1041136835541527E-001         3.2250285710412063E+000         5.7653053663671017E-003           -0.572212           -1.309859           -1.565891           -2.388221           -2.125505           -2.636826           -2.962636           -3.307335           -3.225838           -3.677797           -3.798549           -4.095634           -4.082471            5.000000
         1.1750177035983739E+009         3.5904666509061363E+000         8.7238724506541487E-001         3.1808798150769739E+000         5.7653053663671017E-003           -0.556705           -1.278102           -1.540471           -2.329113           -2.074508           -2.570586           -2.889725           -3.229657           -3.147986           -3.588133           -3.705456           -3.995271           -3.983474            5.000000
         1.1750268964255624E+009         3.5938101033077912E+000         9.1810879857794969E-001         3.1485273433282677E+000         5.7653053663671017E-003           -0.545310           -1.254471           -1.520986           -2.285015           -2.036279           -2.520897           -2.835381           -3.171945           -3.090162           -3.522102           -3.637010           -3.921617           -3.910586            5.000000
         1.1750363768544915E+009         3.5931675390594595E+000         9.0795982011270659E-001         3.1561013314125024E+000         5.7653053663671017E-003           -0.550712           -1.262387           -1.528254           -2.296924           -2.047085           -2.533912           -2.849300           -3.186503           -3.104744           -3.538236           -3.653604           -3.939205           -3.928064            5.000000
         1.1750568279411662E+009         3.5893978022707023E+000         8.5536531871387766E-001         3.1936040954397673E+000         5.7653053663671017E-003           -0.565528           -1.291099           -1.552240           -2.348815           -2.092312           -2.592073           -2.912776           -3.253846           -3.172220           -3.615094           -3.733216           -4.024739           -4.012697            5.000000
         1.1750886600869656E+009         3.5874903767677226E+000         8.2871821039681759E-001         3.2125987815055517E+000         5.7653053663671017E-003           -0.572438           -1.304986           -1.563463           -2.374427           -2.114464           -2.620753           -2.944322           -3.287400           -3.205849           -3.653745           -3.773326           -4.067946           -4.055335            5.000000
         1.1751564402557602E+009         3.5842170445312034E+000         7.8305234051560935E-001         3.2451092875264247E+000         5.7653053663671017E-003           -0.583124           -1.327505           -1.580882           -2.416849           -2.150802           -2.668295           -2.996833           -3.343652           -3.262240           -3.719361           -3.841592           -4.141758           -4.127934            5.000000
         1.1751883717937536E+009         3.5798867563098016E+000         7.2324232579906633E-001         3.2875604220891992E+000         5.7653053663671017E-003           -0.594040           -1.353677           -1.598961           -2.468315           -2.194135           -2.726087           -3.060371           -3.414047           -3.332849           -3.803674           -3.929794           -4.237880           -4.221888            5.000000
         1.1752224255873604E+009         3.5773065580031194E+000         6.8794128948892053E-001         3.3124801185220072E+000         5.7653053663671017E-003           -0.598553           -1.367039           -1.606573           -2.495729           -2.216913           -2.757135           -3.094457           -3.453375           -3.372325           -3.852295           -3.980995           -4.294197           -4.276556            5.000000
         1.1752416512719474E+009         3.5806908843305161E+000         7.3408036934135534E-001         3.2798393792442453E+000         5.7653137482702732E-003           -0.592537           -1.349404           -1.596350           -2.459542           -2.186808           -2.716138           -3.049364           -3.401634           -3.320394           -3.788527           -3.913886           -4.220443           -4.204912            5.000000
         1.1752503764656880E+009         3.5807108874406626E+000         7.3454572061831924E-001         3.2794442485469513E+000         5.7653165422379971E-003           -0.592033           -1.348807           -1.595773           -2.458821           -2.186121           -2.715381           -3.048580           -3.400816           -3.319575           -3.787641           -3.912981           -4.219500           -4.203976            5.000000
         1.1752543889085827E+009         3.5818231086890475E+000         7.5037889493781640E-001         3.2680535619509321E+000         5.7653193362057209E-003           -0.588214           -1.341032           -1.590101           -2.444612           -2.173974           -2.699557           -3.031265           -3.381666           -3.300366           -3.764825           -3.889144           -4.193593           -4.178649            5.000000
         1.1752619251924069E+009         3.5821813374204319E+000         7.5666745718982487E-001         3.2631791616148469E+000         5.7653328403830528E-003           -0.584190           -1.335584           -1.585185           -2.436977           -2.167017           -2.691385           -3.022602           -3.372437           -3.291116           -3.754436           -3.878432           -4.182223           -4.167436            5.000000
         1.1752757783423753E+009         3.5821613560755861E+000         7.5807770864476154E-001         3.2616254848051431E+000         5.7653356343507767E-003           -0.580220           -1.331483           -1.580871           -2.432903           -2.162886           -2.687285           -3.018519           -3.368387           -3.287063           -3.750442           -3.874454           -4.178277           -4.163451            5.000000
         1.1752900317426867E+009         3.5831658546427452E+000         7.7317971880313596E-001         3.2504478295831500E+000         5.7653384283185005E-003           -0.574539           -1.322105           -1.573194           -2.417494           -2.149396           -2.670383           -3.000282           -3.348617           -3.267241           -3.727503           -3.850629           -4.152639           -4.138270            5.000000
         1.1752904119948249E+009         3.5833060411547590E+000         7.7339179746620290E-001         3.2507947118256446E+000         5.7653523981571198E-003           -0.578108           -1.325382           -1.576894           -2.420027           -2.152216           -2.672759           -3.002487           -3.350613           -3.269235           -3.729075           -3.852082           -4.153846           -4.139571            5.000000
         1.1752904648893161E+009         3.5814955775943131E+000         7.4663791357388709E-001         3.2703066524588076E+000         5.7653575204312801E-003           -0.586794           -1.340668           -1.589033           -2.446133           -2.174848           -2.701499           -3.033643           -3.384574           -3.303289           -3.768794           -3.893409           -4.198461           -4.183335            5.000000
         1.1752904973141303E+009         3.5818429350928240E+000         7.4998854686998717E-001         3.2683453994667095E+000         5.7653603143990040E-003           -0.589240           -1.342068           -1.591244           -2.445567           -2.174975           -2.700506           -3.032192           -3.382560           -3.301261           -3.765659           -3.889960           -4.194375           -4.179453            5.000000
         1.1752905352294948E+009         3.5807078773785834E+000         7.3402415076707994E-001         3.2797695178434121E+000         5.7653603143990040E-003           -0.592677           -1.349519           -1.596530           -2.459579           -2.186877           -2.716157           -3.049363           -3.401604           -3.320364           -3.788442           -3.913785           -4.220310           -4.204793            5.000000
         1.1752905757865169E+009         3.5800505858118905E+000         7.2525584606375793E-001         3.2859086050609072E+000         5.7653603143990040E-003           -0.593502           -1.352599           -1.598248           -2.466337           -2.192452           -2.723876           -3.057947           -3.411331           -3.330125           -3.800396           -3.926359           -4.234132           -4.218239            5.000000
         1.1752906212259200E+009         3.5772705361202548E+000         6.8736369357808813E-001         3.3126804936821479E+000         5.7653659023344517E-003           -0.598223           -1.366842           -1.606299           -2.495728           -2.216849           -2.757185           -3.094548           -3.453546           -3.372498           -3.852602           -3.981339           -4.294615           -4.276950            5.000000
         1.1752906544633927E+009         3.5725864433359864E+000         6.2362914871966979E-001         3.3576785833333198E+000         5.7653686963021755E-003           -0.603480           -1.387767           -1.614491           -2.540100           -2.255153           -2.810036           -3.151911           -3.521086           -3.440485           -3.938786           -4.072802           -4.396271           -4.374889            5.000000
         1.1752906835245907E+009         3.5679598364679861E+000         5.6122105503510600E-001         3.4015800967119061E+000         5.7653714902698994E-003           -0.604332           -1.404213           -1.615007           -2.581788           -2.289061           -2.857719           -3.204678           -3.584913           -3.504961           -4.021187           -4.160812           -4.495039           -4.469794            5.000000
         1.1752907156643100E+009         3.5628875048793258E+000         4.9350652042063015E-001         3.4490050680696038E+000         5.7653714902698994E-003           -0.599215           -1.416579           -1.606340           -2.624321           -2.321002           -2.905250           -3.257663           -3.653932           -3.574239           -4.108174           -4.254329           -4.600989           -4.571282            5.000000
         1.1752907375161703E+009         3.5594484259033514E+000         4.4756773917739290E-001         3.4811873265425266E+000         5.7653742842376232E-003           -0.590101           -1.420444           -1.593894           -2.649266           -2.338586           -2.934153           -3.290337           -3.698448           -3.619432           -4.166279           -4.317227           -4.672881           -4.639887            5.000000
         1.1752907838662140E+009         3.5536194729261790E+000         3.7062621729172684E-001         3.5348120223176660E+000         5.7653742842376232E-003           -0.568207           -1.419269           -1.562866           -2.680461           -2.358487           -2.973202           -3.335085           -3.763178           -3.685121           -4.259823           -4.419609           -4.791474           -4.751559            5.000000
         1.1752908288639500E+009         3.5495548052612369E+000         3.1745338057778638E-001         3.5717245883396904E+000         5.7653770782053471E-003           -0.548351           -1.412348           -1.533764           -2.692466           -2.363400           -2.991290           -3.356326           -3.798486           -3.720748           -4.321370           -4.488109           -4.872126           -4.825917            5.000000
         1.1752910512371085E+009         3.5470744981748377E+000         2.8531889543329314E-001         3.5939237908389181E+000         5.7653770782053471E-003           -0.533976           -1.404999           -1.512365           -2.694516           -2.361588           -2.997349           -3.363846           -3.814586           -3.736909           -4.356880           -4.528097           -4.920135           -4.869300            5.000000
