# MIST version number  = 1.0
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit
# 0.2577  5.81867E-03    -0.40     0.00     0.40
# --------------------------------------------------------------------------------------
#     initial_mass   N_pts   N_EEP   N_col   phase        type
# 1.5000000000E+00    1710      10      19     YES    low-mass
# EEPs:        1     202     353     454     605     631     707     808    1409    1710
# --------------------------------------------------------------------------------------
# CCM89 extinction: Av =  0.010
# --------------------------------------------------------------------------------------
#                              1                               2                               3                               4                               5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19
#                       star_age                        log_Teff                           log_g                           log_L                          Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
         2.2705341626831474E+009         3.5432180182927100E+000         2.7881367197199297E-001         3.4529806057482260E+000         5.7693482376635075E-003           -0.085132           -0.958362           -1.036829           -2.253269           -1.915331           -2.560243           -2.927114           -3.392137           -3.314250           -3.971611           -4.150770           -4.556207           -4.495536            5.000000
         2.2705342241519017E+009         3.5401473341820289E+000         2.3925561792094058E-001         3.4802537554705251E+000         5.7693482376635075E-003           -0.060651           -0.941688           -1.000551           -2.241611           -1.899891           -2.553464           -2.920489           -3.397413           -3.319283           -4.011397           -4.197423           -4.614371           -4.545383            5.000000
         2.2705343099267359E+009         3.5372936627981098E+000         2.0269556961221635E-001         3.5053948778739450E+000         5.7693482376635075E-003           -0.034389           -0.922523           -0.961620           -2.224953           -1.879741           -2.540733           -2.907189           -3.396488           -3.318073           -4.046278           -4.239211           -4.667642           -4.589837            5.000000
         2.2705345398632903E+009         3.5361354375561929E+000         1.8833110665190306E-001         3.5151114974342654E+000         5.7693482376635075E-003           -0.021904           -0.912791           -0.943400           -2.215636           -1.869024           -2.532846           -2.898885           -3.393529           -3.314981           -4.058807           -4.254679           -4.687971           -4.606303            5.000000
         2.2705346632604437E+009         3.5364040367423089E+000         1.9160430252045296E-001         3.5129056286573821E+000         5.7693482376635075E-003           -0.024938           -0.915199           -0.947805           -2.217982           -1.871693           -2.534870           -2.901016           -3.394404           -3.315887           -4.056041           -4.251224           -4.683378           -4.602621            5.000000
         2.2705348119204621E+009         3.5364627079876536E+000         1.9266087725916597E-001         3.5120764501857158E+000         5.7693482376635075E-003           -0.024851           -0.914917           -0.947908           -2.217640           -1.871425           -2.534439           -2.900599           -3.393720           -3.315210           -4.054573           -4.249608           -4.681516           -4.600947            5.000000
         2.2705349043834405E+009         3.5370683831984433E+000         2.0047008027590538E-001         3.5066860969737386E+000         5.7693482376635075E-003           -0.030702           -0.919276           -0.956657           -2.221738           -1.876257           -2.537770           -2.904139           -3.394475           -3.316034           -4.047247           -4.240747           -4.670118           -4.591558            5.000000
         2.2705349901734962E+009         3.5375278391285940E+000         2.0649173761042378E-001         3.5024987224081530E+000         5.7693482376635075E-003           -0.034848           -0.922270           -0.962926           -2.224467           -1.879544           -2.539898           -2.906405           -3.394661           -3.316270           -4.041401           -4.233752           -4.661217           -4.584151            5.000000
         2.2705350922321725E+009         3.5383148404174909E+000         2.1711968421445135E-001         3.4950146978489922E+000         5.7693482376635075E-003           -0.041125           -0.926507           -0.972645           -2.228096           -1.884136           -2.542452           -2.909152           -3.393916           -3.315608           -4.030528           -4.220939           -4.645184           -4.570611            5.000000
         2.2705352111525555E+009         3.5383349983336112E+000         2.1850299818597635E-001         3.4937041796328074E+000         5.7693482376635075E-003           -0.038883           -0.924022           -0.970141           -2.225456           -1.881527           -2.539720           -2.906398           -3.391094           -3.312787           -4.027469           -4.217834           -4.642001           -4.567461            5.000000
         2.2705354580854597E+009         3.5385405426051539E+000         2.2156196240154047E-001         3.4914524628249270E+000         5.7693454436957836E-003           -0.039841           -0.924398           -0.971889           -2.225614           -1.881938           -2.539574           -2.906287           -3.390092           -3.311805           -4.023870           -4.213737           -4.637073           -4.563164            5.000000
         2.2705357221855426E+009         3.5368708644417115E+000         2.0011151300709118E-001         3.5061701819292894E+000         5.7693454436957836E-003           -0.023910           -0.912593           -0.948235           -2.214875           -1.869167           -2.531033           -2.897284           -3.388563           -3.310097           -4.043997           -4.238003           -4.668205           -4.588936            5.000000
         2.2705359786376572E+009         3.5362315484639861E+000         1.9118321244609127E-001         3.5125129086877371E+000         5.7693454436957836E-003           -0.019074           -0.909446           -0.940529           -2.212057           -1.865571           -2.529057           -2.895095           -3.389319           -3.310779           -4.053326           -4.248957           -4.681848           -4.600461            5.000000
         2.2705363995013227E+009         3.5379798186593412E+000         2.1390663125614617E-001         3.4967647660545973E+000         5.7693454436957836E-003           -0.035357           -0.921384           -0.965013           -2.223086           -1.878723           -2.537828           -2.904420           -3.390686           -3.312341           -4.031602           -4.222839           -4.648453           -4.572792            5.000000
         2.2705366128034992E+009         3.5402668670602977E+000         2.4354657490042000E-001         3.4762623806796080E+000         5.7693454436957836E-003           -0.055304           -0.935574           -0.994834           -2.235011           -1.893450           -2.546528           -2.913496           -3.389983           -3.311860           -4.002591           -4.188350           -4.604843           -4.536128            5.000000
         2.2705369869517736E+009         3.5438668478281850E+000         2.9009038737841186E-001         3.4441059609525846E+000         5.7693454436957836E-003           -0.083039           -0.954119           -1.036083           -2.247296           -1.910166           -2.552971           -2.919633           -3.382409           -3.304560           -3.955210           -4.133010           -4.536147           -4.476986            5.000000
         2.2705379145938067E+009         3.5466736417283258E+000         3.2577006009837145E-001         3.4196399398631692E+000         5.7693454436957836E-003           -0.102865           -0.966526           -1.065048           -2.252114           -1.918711           -2.552973           -2.918628           -3.371660           -3.293909           -3.918032           -4.090196           -4.483740           -4.430829            5.000000
         2.2705385233035750E+009         3.5488169333394106E+000         3.5435289021979177E-001         3.3996200576080615E+000         5.7693454436957836E-003           -0.113479           -0.971144           -1.081850           -2.249007           -1.918847           -2.546351           -2.910830           -3.356411           -3.278624           -3.885369           -4.053506           -4.440112           -4.391318            5.000000
         2.2705396832895536E+009         3.5505430439202605E+000         3.7680498540225704E-001         3.3840370412990284E+000         5.7693454436957836E-003           -0.122527           -0.975111           -1.095534           -2.245858           -1.918521           -2.540547           -2.903887           -3.343435           -3.265560           -3.859881           -4.025053           -4.406153           -4.360346            5.000000
         2.2705410077081909E+009         3.5532784971091056E+000         4.1316965527833693E-001         3.3585937989054662E+000         5.7693454436957836E-003           -0.134133           -0.977956           -1.113338           -2.235860           -1.913329           -2.526542           -2.887742           -3.317722           -3.239609           -3.816747           -3.977217           -4.350189           -4.308547            5.000000
         2.2705420217264342E+009         3.5556837708680984E+000         4.4460523947019259E-001         3.3367594577837099E+000         5.7693426497280598E-003           -0.144417           -0.980152           -1.128402           -2.225601           -1.907569           -2.513009           -2.872069           -3.293632           -3.215233           -3.779381           -3.936023           -4.302059           -4.263617            5.000000
         2.2705439899766350E+009         3.5586342054643589E+000         4.8352130401393928E-001         3.3096311002955083E+000         5.7693426497280598E-003           -0.154957           -0.980238           -1.143704           -2.209211           -1.896950           -2.492810           -2.848971           -3.260284           -3.181458           -3.731807           -3.883998           -4.241854           -4.206834            5.000000
         2.2705454914564672E+009         3.5609772930214278E+000         5.1505424749254636E-001         3.2874491677169768E+000         5.7693426497280598E-003           -0.159648           -0.976814           -1.151686           -2.192311           -1.884697           -2.473173           -2.826935           -3.230323           -3.151043           -3.691918           -3.840769           -4.192400           -4.159820            5.000000
         2.2705472893877764E+009         3.5636290170756593E+000         5.4966104712291797E-001         3.2634268558488131E+000         5.7693426497280598E-003           -0.164905           -0.973353           -1.160423           -2.173692           -1.871339           -2.451817           -2.802866           -3.197418           -3.117532           -3.648985           -3.794243           -4.139102           -4.109119            5.000000
         2.2705501546999121E+009         3.5663379389395056E+000         5.8600243215086079E-001         3.2379075484792281E+000         5.7693426497280598E-003           -0.166836           -0.966192           -1.164722           -2.150578           -1.853916           -2.426213           -2.774415           -3.160132           -3.079859           -3.602092           -3.743822           -4.081979           -4.054442            5.000000
         2.2705578729771147E+009         3.5678559409476147E+000         6.0525794952846157E-001         3.2247073479073185E+000         5.7693426497280598E-003           -0.169906           -0.964310           -1.168987           -2.139920           -1.846407           -2.414156           -2.760763           -3.141717           -3.061312           -3.578334           -3.718140           -4.052628           -4.026429            5.000000
         2.2705619727311568E+009         3.5671963637154223E+000         5.9604907016284703E-001         3.2312652256844654E+000         5.7693426497280598E-003           -0.170482           -0.967146           -1.169297           -2.146605           -1.851740           -2.421487           -2.768796           -3.151790           -3.071403           -3.590733           -3.731369           -4.067443           -4.040683            5.000000
         2.2705656165940242E+009         3.5678128501308963E+000         6.0288260461797150E-001         3.2268794056630337E+000         5.7693426497280598E-003           -0.173908           -0.968687           -1.173424           -2.144648           -1.851069           -2.418996           -2.765667           -3.146733           -3.066337           -3.583507           -3.723365           -4.057955           -4.031754            5.000000
         2.2705690065353146E+009         3.5672942942820733E+000         5.9556363118910427E-001         3.2321134626253301E+000         5.7693426497280598E-003           -0.174537           -0.971103           -1.173867           -2.150095           -1.855455           -2.424956           -2.772180           -3.154847           -3.074450           -3.593450           -3.733960           -4.069797           -4.043156            5.000000
         2.2705730593803973E+009         3.5665364003037836E+000         5.8477065557395413E-001         3.2398625137290793E+000         5.7693426497280598E-003           -0.175608           -0.974801           -1.174628           -2.158252           -1.862053           -2.433858           -2.781892           -3.166929           -3.086636           -3.608198           -3.749669           -4.087340           -4.060053            5.000000
         2.2705780396071143E+009         3.5667609028780669E+000         5.8710185116211533E-001         3.2384114874417298E+000         5.7693426497280598E-003           -0.177216           -0.975742           -1.176557           -2.157920           -1.862194           -2.433341           -2.781144           -3.165464           -3.085142           -3.605945           -3.747130           -4.084255           -4.057177            5.000000
         2.2705833099339342E+009         3.5658685339071781E+000         5.7470103851983600E-001         3.2472241313493413E+000         5.7693426497280598E-003           -0.177681           -0.979264           -1.176513           -2.166696           -1.869122           -2.442976           -2.791728           -3.178876           -3.098677           -3.622494           -3.764818           -4.104118           -4.076266            5.000000
         2.2705871462571521E+009         3.5656474186981368E+000         5.7208600769052942E-001         3.2489394133556875E+000         5.7693426497280598E-003           -0.176709           -0.978989           -1.175280           -2.167701           -1.869660           -2.444173           -2.793155           -3.181018           -3.100850           -3.625415           -3.768024           -4.107866           -4.079811            5.000000
         2.2705967817385044E+009         3.5651043842945285E+000         5.6444692640931604E-001         3.2543598634943698E+000         5.7693454436957836E-003           -0.177036           -0.981189           -1.175257           -2.173119           -1.873946           -2.450110           -2.799669           -3.189282           -3.109191           -3.635593           -3.778904           -4.120082           -4.091550            5.000000
         2.2706028363338652E+009         3.5647749976760768E+000         5.6018512122237751E-001         3.2572671200054000E+000         5.7693482376635075E-003           -0.176342           -0.981581           -1.174235           -2.175446           -1.875579           -2.452734           -2.802639           -3.193328           -3.113284           -3.640804           -3.784545           -4.126538           -4.097705            5.000000
         2.2706217378785853E+009         3.5663791951473622E+000         5.8215363234806539E-001         3.2415610447981686E+000         5.7693561539053917E-003           -0.175962           -0.975750           -1.175006           -2.160151           -1.863631           -2.435926           -2.784131           -3.169659           -3.089389           -3.611481           -3.753152           -4.091206           -4.063791            5.000000
         2.2706351343292241E+009         3.5678113361914296E+000         6.0023473806661798E-001         3.2291416017895607E+000         5.7693617418408394E-003           -0.178931           -0.974052           -1.179111           -2.150172           -1.856623           -2.424625           -2.771325           -3.152366           -3.072002           -3.589155           -3.729012           -4.063605           -4.037453            5.000000
         2.2706417439046035E+009         3.5661510515179127E+000         5.7765662702447251E-001         3.2450478568922638E+000         5.7693645358085632E-003           -0.178860           -0.979601           -1.178113           -2.165424           -1.868449           -2.441473           -2.789934           -3.176169           -3.095933           -3.618796           -3.760756           -4.099364           -4.071778            5.000000
         2.2706490714674959E+009         3.5634119894581469E+000         5.4120366074050508E-001         3.2705034603144281E+000         5.7693645358085632E-003           -0.175987           -0.985894           -1.172726           -2.187859           -1.885121           -2.466422           -2.817763           -3.212949           -3.133104           -3.665292           -3.810827           -4.156222           -4.126150            5.000000
         2.2706567264550161E+009         3.5604113206227863E+000         5.0159521688918285E-001         3.2980536949142540E+000         5.7693673297762871E-003           -0.170608           -0.990437           -1.163407           -2.209597           -1.900891           -2.491272           -2.845681           -3.250869           -3.171736           -3.714676           -3.864298           -4.217387           -4.184351            5.000000
         2.2706669358405948E+009         3.5574027965519397E+000         4.6246160789547552E-001         3.3250246823853482E+000         5.7693701237440109E-003           -0.159330           -0.989866           -1.147674           -2.226329           -1.911625           -2.511735           -2.869230           -3.284757           -3.206128           -3.761961           -3.915971           -4.277198           -4.240931            5.000000
         2.2706829589206228E+009         3.5547408522383428E+000         4.2813467958270235E-001         3.3484156011208874E+000         5.7693785056471825E-003           -0.146867           -0.986552           -1.130350           -2.237435           -1.917606           -2.526322           -2.886331           -3.311136           -3.232866           -3.801859           -3.959968           -4.328686           -4.289146            5.000000
         2.2706880402616124E+009         3.5546678365358328E+000         4.2719320241384368E-001         3.3490049778012239E+000         5.7693785056471825E-003           -0.146379           -0.986309           -1.129717           -2.237572           -1.917606           -2.526557           -2.886632           -3.311692           -3.233431           -3.802812           -3.961037           -4.329964           -4.290328            5.000000
         2.2706911411098709E+009         3.5557572242076003E+000         4.4094508830043211E-001         3.3395792152430648E+000         5.7693785056471825E-003           -0.151903           -0.988196           -1.137439           -2.233726           -1.915827           -2.521276           -2.880359           -3.301610           -3.223212           -3.786953           -3.943471           -4.309295           -4.271064            5.000000
         2.2706935360163260E+009         3.5564189879849737E+000         4.4934470061161685E-001         3.3338109529198512E+000         5.7693785056471825E-003           -0.155071           -0.989111           -1.141852           -2.231065           -1.914441           -2.517757           -2.876217           -3.295160           -3.216672           -3.777150           -3.932650           -4.296612           -4.259196            5.000000
         2.2706991297237082E+009         3.5560688347362217E+000         4.4459314302686176E-001         3.3371183893790395E+000         5.7693785056471825E-003           -0.153943           -0.989232           -1.140166           -2.233117           -1.915817           -2.520277           -2.879075           -3.299235           -3.220795           -3.782983           -3.939019           -4.303963           -4.266128            5.000000
         2.2707023265659418E+009         3.5567515711197135E+000         4.5364210784121028E-001         3.3307667927967097E+000         5.7693836279213428E-003           -0.156297           -0.989182           -1.143661           -2.229308           -1.913330           -2.515570           -2.873709           -3.291495           -3.212961           -3.771841           -3.926834           -4.289867           -4.252850            5.000000
         2.2707106873179164E+009         3.5570886791523586E+000         4.5797392975737922E-001         3.3276627905063849E+000         5.7693864218890667E-003           -0.157470           -0.989181           -1.145417           -2.227442           -1.912122           -2.513271           -2.871083           -3.287697           -3.209114           -3.766403           -3.920886           -4.282982           -4.246362            5.000000
         2.2707205768435984E+009         3.5595360212028968E+000         4.9059092323996800E-001         3.3046696506513933E+000         5.7693864218890667E-003           -0.164656           -0.987491           -1.156084           -2.211709           -1.901247           -2.494420           -2.849736           -3.257908           -3.178951           -3.725434           -3.876308           -4.231728           -4.197783            5.000000
         2.2707254886923013E+009         3.5606782621949131E+000         5.0581075206007386E-001         3.2939509295499136E+000         5.7693864218890667E-003           -0.167188           -0.986048           -1.160200           -2.203644           -1.895460           -2.485010           -2.839142           -3.243453           -3.164238           -3.706189           -3.855441           -4.207835           -4.175061            5.000000
         2.2707310716556969E+009         3.5608624884521172E+000         5.0971762253424313E-001         3.2906903695886802E+000         5.7693864218890667E-003           -0.163985           -0.982041           -1.156874           -2.198480           -1.890653           -2.479598           -2.833526           -3.237245           -3.157980           -3.699257           -3.848258           -4.200176           -4.167560            5.000000
         2.2707358390323052E+009         3.5607580522793896E+000         5.0940263490833693E-001         3.2904771735859626E+000         5.7693864218890667E-003           -0.161101           -0.979357           -1.153554           -2.196307           -1.888272           -2.477499           -2.831517           -3.235596           -3.156370           -3.698038           -3.847186           -4.199379           -4.166633            5.000000
         2.2707416246027765E+009         3.5614310999385008E+000         5.1985922149634356E-001         3.2825300774861219E+000         5.7693892158567905E-003           -0.158353           -0.974183           -1.151348           -2.187193           -1.880475           -2.467616           -2.820935           -3.222810           -3.143382           -3.682593           -3.830816           -4.181269           -4.149173            5.000000
         2.2707481003008447E+009         3.5625006322832098E+000         5.3483317020327426E-001         3.2715894780852874E+000         5.7693892158567905E-003           -0.157648           -0.969830           -1.151823           -2.176673           -1.872056           -2.455939           -2.808154           -3.206512           -3.126791           -3.662181           -3.808949           -4.156662           -4.125604            5.000000
         2.2707488108749218E+009         3.5621751712772856E+000         5.2901461069006661E-001         3.2760848932189028E+000         5.7693920098245144E-003           -0.160502           -0.973964           -1.154666           -2.182780           -1.877529           -2.462441           -2.815009           -3.214439           -3.134779           -3.671316           -3.818521           -4.167062           -4.135718            5.000000
         2.2707490763862453E+009         3.5613075924845674E+000         5.1652367357307716E-001         3.2850994981607227E+000         5.7693975977599621E-003           -0.161306           -0.977771           -1.154580           -2.191611           -1.884657           -2.472225           -2.825691           -3.227952           -3.148553           -3.688205           -3.836593           -4.187361           -4.155177            5.000000
         2.2707491015772934E+009         3.5624059621045427E+000         5.3049005618694944E-001         3.2755261344972215E+000         5.7693975977599621E-003           -0.164430           -0.977336           -1.159301           -2.184948           -1.880157           -2.464420           -2.816771           -3.215396           -3.135694           -3.671407           -3.818296           -4.166245           -4.135158            5.000000
         2.2707491204538341E+009         3.5615130663137218E+000         5.1782599854871814E-001         3.2846184326629304E+000         5.7694059796631336E-003           -0.164872           -0.980848           -1.158804           -2.193624           -1.887079           -2.474070           -2.827345           -3.228913           -3.149443           -3.688343           -3.836445           -4.186679           -4.154732            5.000000
         2.2707491360064750E+009         3.5607915608872602E+000         5.0762653715727790E-001         3.2919317500896685E+000         5.7694087736308575E-003           -0.165042           -0.983487           -1.158135           -2.200417           -1.892454           -2.481651           -2.835665           -3.239605           -3.160356           -3.701889           -3.850985           -4.203085           -4.170421            5.000000
         2.2707491488303642E+009         3.5600633983739676E+000         4.9798939641919021E-001         3.2986561522258189E+000         5.7694087736308575E-003           -0.163502           -0.984379           -1.155529           -2.205463           -1.896063           -2.487499           -2.842252           -3.248623           -3.169580           -3.713884           -3.864000           -4.218009           -4.184594            5.000000
         2.2707491631876893E+009         3.5598528464818981E+000         4.9455380249226066E-001         3.3012494461353450E+000         5.7694115675985813E-003           -0.164315           -0.986037           -1.156229           -2.208422           -1.898596           -2.490750           -2.845737           -3.252822           -3.173815           -3.718982           -3.869400           -4.223971           -4.190357            5.000000
         2.2707491737775512E+009         3.5592143738542856E+000         4.8633013131744529E-001         3.3069191612954167E+000         5.7694115675985813E-003           -0.161845           -0.985856           -1.152847           -2.211951           -1.900843           -2.495063           -2.850715           -3.259990           -3.181084           -3.728921           -3.880260           -4.236546           -4.202264            5.000000
         2.2707491857054534E+009         3.5588895307456481E+000         4.8185702826330290E-001         3.3100928196246615E+000         5.7694115675985813E-003           -0.161191           -0.986415           -1.151803           -2.214412           -1.902654           -2.497939           -2.853932           -3.264321           -3.185467           -3.734688           -3.886499           -4.243662           -4.209042            5.000000
         2.2707491973976293E+009         3.5585213288326747E+000         4.7757335733670059E-001         3.3129036101376634E+000         5.7694138959050179E-003           -0.158711           -0.985170           -1.148629           -2.215234           -1.902743           -2.499197           -2.855557           -3.267220           -3.188422           -3.739242           -3.891593           -4.249755           -4.214725            5.000000
         2.2707492114789457E+009         3.5584615229767214E+000         4.7722073595523140E-001         3.3130169252074673E+000         5.7694138959050179E-003           -0.157560           -0.984160           -1.147260           -2.214524           -1.901915           -2.498541           -2.854954           -3.266828           -3.188038           -3.739121           -3.891561           -4.249887           -4.214779            5.000000
         2.2707492351593237E+009         3.5565877326744779E+000         4.5384344375773633E-001         3.3288988728087077E+000         5.7694138959050179E-003           -0.148041           -0.981090           -1.134413           -2.221882           -1.905589           -2.508236           -2.866489           -3.284871           -3.206354           -3.766034           -3.921281           -4.284773           -4.247501            5.000000
         2.2707492437334285E+009         3.5546337328450566E+000         4.2805646783286733E-001         3.3468697373354850E+000         5.7694138959050179E-003           -0.140552           -0.980365           -1.123416           -2.231670           -1.911642           -2.520633           -2.880712           -3.305910           -3.227650           -3.797226           -3.955509           -4.324537           -4.284821            5.000000
         2.2707492532789502E+009         3.5520809793378207E+000         3.9451724273789535E-001         3.3701978034892544E+000         5.7694138959050179E-003           -0.129456           -0.977683           -1.106939           -2.241708           -1.917023           -2.534258           -2.896497           -3.330626           -3.252635           -3.836918           -3.999362           -4.375879           -4.332563            5.000000
         2.2707492636723862E+009         3.5489616919900193E+000         3.5371120433908754E-001         3.3985264792021157E+000         5.7694138959050179E-003           -0.113919           -0.971631           -1.083509           -2.249212           -1.919276           -2.546470           -2.910915           -3.355947           -3.278159           -3.883776           -4.051661           -4.437779           -4.389316            5.000000
         2.2707492689005418E+009         3.5472280493495481E+000         3.3138660200480785E-001         3.4139162324017622E+000         5.7694138959050179E-003           -0.103724           -0.966206           -1.068153           -2.250134           -1.917536           -2.550166           -2.915585           -3.366660           -3.288911           -3.908288           -4.079386           -4.471096           -4.419347            5.000000
         2.2707492780464840E+009         3.5443916287588917E+000         2.9456610621476859E-001         3.4393907125246481E+000         5.7694138959050179E-003           -0.085809           -0.955917           -1.041323           -2.248152           -1.911665           -2.553029           -2.919599           -3.380511           -3.302697           -3.948004           -4.124706           -4.525996           -4.468140            5.000000
         2.2707492863762951E+009         3.5417779602256960E+000         2.6089877049745991E-001         3.4626029572297403E+000         5.7694166898727417E-003           -0.066397           -0.943194           -1.012591           -2.240687           -1.900976           -2.550002           -2.917034           -3.387456           -3.309463           -3.982581           -4.164888           -4.575612           -4.511181            5.000000
         2.2707492951039534E+009         3.5391395113387150E+000         2.2686825959086654E-001         3.4860790633093437E+000         5.7694166898727417E-003           -0.044249           -0.927719           -0.979687           -2.228686           -1.885732           -2.541956           -2.908840           -3.390011           -3.311787           -4.016259           -4.204671           -4.625594           -4.553592            5.000000
         2.2707493041640558E+009         3.5365436685989522E+000         1.9353965648216059E-001         3.5090234550702157E+000         5.7694194838404655E-003           -0.019745           -0.909640           -0.943242           -2.212353           -1.866234           -2.529059           -2.895252           -3.387997           -3.309496           -4.047761           -4.242589           -4.674157           -4.593863            5.000000
         2.2707493153578992E+009         3.5332517490751290E+000         1.5127130975472092E-001         3.5381230621560400E+000         5.7694194838404655E-003            0.014394           -0.883415           -0.892141           -2.186190           -1.836144           -2.506772           -2.871416           -3.380002           -3.301077           -4.086009           -4.289512           -4.735360           -4.643481            5.000000
         2.2707493334725070E+009         3.5295683730290035E+000         1.0449171828651690E-001         3.5701655108553529E+000         5.7694194838404655E-003            0.057337           -0.848798           -0.827705           -2.148983           -1.794761           -2.473511           -2.835665           -3.363108           -3.283602           -4.125333           -4.339193           -4.801938           -4.695838            5.000000
         2.2707493461410494E+009         3.5273469416725995E+000         7.6289174821543307E-002         3.5894791424424612E+000         5.7694194838404655E-003            0.084924           -0.825929           -0.785980           -2.123341           -1.766767           -2.450221           -2.810566           -3.349728           -3.269813           -4.147928           -4.368338           -4.841684           -4.726452            5.000000
         2.2707493755563364E+009         3.5243078764811910E+000         3.7763074568755307E-002         3.6158379696671341E+000         5.7694250717759132E-003            0.124615           -0.792212           -0.725544           -2.084465           -1.724964           -2.414740           -2.772325           -3.327641           -3.247087           -4.177361           -4.407069           -4.895352           -4.767042            5.000000
         2.2707494155880675E+009         3.5220706809013818E+000         9.5124220315937341E-003         3.6351197656122931E+000         5.7694278657436371E-003            0.155334           -0.765447           -0.678509           -2.052941           -1.691562           -2.385992           -2.741386           -3.308492           -3.227401           -4.197741           -4.434525           -4.934088           -4.795769            5.000000
         2.2707495779193864E+009         3.5209371668017466E+000        -5.0166759580291612E-003         3.6450182495788379E+000         5.7694306597113609E-003            0.171173           -0.751543           -0.654208           -2.036472           -1.674223           -2.371145           -2.725428           -3.298453           -3.217077           -4.208164           -4.448601           -4.953957           -4.810505            5.000000
         2.2707496353871317E+009         3.5224207376138255E+000         1.3690983716535557E-002         3.6322167572554820E+000         5.7694278657436371E-003            0.150279           -0.769955           -0.686249           -2.058279           -1.697173           -2.390886           -2.746635           -3.311909           -3.230906           -4.194881           -4.430546           -4.928329           -4.791601            5.000000
         2.2707496914844003E+009         3.5218735344435879E+000         6.4477955019642992E-003         3.6372511732728823E+000         5.7694278657436371E-003            0.157246           -0.763973           -0.675303           -2.051093           -1.689553           -2.384432           -2.739642           -3.307774           -3.226635           -4.200552           -4.437968           -4.938535           -4.799334            5.000000
         2.2707497373165479E+009         3.5225229144684511E+000         1.4661092071135740E-002         3.6316218138920817E+000         5.7694278657436371E-003            0.148275           -0.771845           -0.689113           -2.060444           -1.699414           -2.392933           -2.748793           -3.313528           -3.232552           -4.194665           -4.430003           -4.927268           -4.791009            5.000000
         2.2707497880536733E+009         3.5235130004397819E+000         2.7241832264828299E-002         3.6229897433622735E+000         5.7694278657436371E-003            0.134858           -0.783509           -0.709755           -2.074229           -1.714024           -2.405478           -2.762309           -3.321831           -3.241094           -4.185431           -4.417631           -4.909895           -4.778075            5.000000
         2.2707498171381726E+009         3.5237117532065483E+000         2.9542687575053933E-002         3.6214785558534111E+000         5.7694278657436371E-003            0.131730           -0.786318           -0.714384           -2.077477           -1.717440           -2.408495           -2.765524           -3.323995           -3.243305           -4.184102           -4.415676           -4.906942           -4.776011            5.000000
         2.2707498557591653E+009         3.5245456166820626E+000         4.0395105405772208E-002         3.6139554667983349E+000         5.7694278657436371E-003            0.121143           -0.795310           -0.730818           -2.088074           -1.728782           -2.418089           -2.775909           -3.329961           -3.249461           -4.175549           -4.404515           -4.891613           -4.764357            5.000000
         2.2707498978527665E+009         3.5242684236636910E+000         3.7028614019604604E-002         3.6162067179801314E+000         5.7694278657436371E-003            0.125175           -0.791769           -0.724778           -2.083978           -1.724438           -2.414310           -2.771863           -3.327388           -3.246826           -4.177789           -4.407620           -4.896101           -4.767622            5.000000
         2.2707499454027076E+009         3.5251705644040126E+000         4.8987859863328001E-002         3.6078499814496361E+000         5.7694306597113609E-003            0.114295           -0.800845           -0.741821           -2.094675           -1.735970           -2.423938           -2.782328           -3.333064           -3.252701           -4.167908           -4.394939           -4.878935           -4.754394            5.000000
         2.2707500099288316E+009         3.5252546247016836E+000         5.0759281449375096E-002         3.6064035195772037E+000         5.7694306597113609E-003            0.114694           -0.800154           -0.741781           -2.094037           -1.735420           -2.423169           -2.781620           -3.331914           -3.251568           -4.165337           -4.392110           -4.875691           -4.751498            5.000000
         2.2707501670528469E+009         3.5244975405196515E+000         4.1699510266710232E-002         3.6124123115660729E+000         5.7694334536790848E-003            0.125918           -0.790269           -0.725090           -2.082671           -1.723363           -2.412650           -2.770377           -3.324699           -3.244184           -4.171175           -4.400296           -4.887635           -4.760121            5.000000
         2.2707503209745221E+009         3.5230486031307526E+000         2.3282383105353063E-002         3.6249558182859332E+000         5.7694362476468086E-003            0.145542           -0.773294           -0.695083           -2.062761           -1.702192           -2.394492           -2.750822           -3.312806           -3.231954           -4.184656           -4.418327           -4.912932           -4.778991            5.000000
         2.2707504618143725E+009         3.5226098639736865E+000         1.6997989544852030E-002         3.6294423967358886E+000         5.7694362476468086E-003            0.150135           -0.769603           -0.687502           -2.058218           -1.697278           -2.390539           -2.746453           -3.310739           -3.229782           -4.190361           -4.425424           -4.922247           -4.786352            5.000000
         2.2707507716743383E+009         3.5237539440446257E+000         3.1554397352663750E-002         3.6194164967417430E+000         5.7694362476468086E-003            0.134802           -0.782894           -0.711143           -2.073929           -1.713950           -2.404825           -2.761858           -3.320116           -3.239433           -4.179526           -4.410971           -4.902026           -4.771246            5.000000
